conf_label;title;country;country_qid;location;location_qid;main_subject;start_time;end_time;series_label;series_short_name;WikiCFP_identifier;DBLP_identifier
4th Augmented Human International Conference, AH'13, Stuttgart, Germany, March 7-8, 2013;4th Augmented Human International Conference;Germany;Q183;Stuttgart;Q1022;;2013-03-07T00:00:00.000000;2013-03-08T00:00:00.000000;Augmented Human International Conference;AH;90;conf/aughuman
Programming Languages and Systems, 7th Asian Symposium, APLAS 2009, Seoul, Korea, December 14-16, 2009;Programming Languages and Systems, 7th Asian Symposium;South Korea;Q884;Seoul;Q8684;;2009-12-14T00:00:00.000000;2009-12-16T00:00:00.000000;Asian Symposium on Programming Languages and Systems;APLAS;198;conf/aplas
Sixth Australasian Computing Education Conference (ACE 2004), Dunedin, New Zealand, January 18-22, 2004;Sixth Australasian Computing Education Conference (ACE 2004);New Zealand;Q664;Dunedin;Q133073;;2004-01-18T00:00:00.000000;2004-01-22T00:00:00.000000;Australasian Computing Education Conference;ACE;24;conf/ace
Information Security and Privacy - 25th Australasian Conference, ACISP 2020, Perth, WA, Australia, November 30 - December 2, 2020;Information Security and Privacy - 25th Australasian Conference;Australia;Q408;Perth;Q3183;;2020-11-30T00:00:00.000000;2020-12-02T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy - 24th Australasian Conference, ACISP 2019, Christchurch, New Zealand, July 3-5, 2019;Information Security and Privacy - 24th Australasian Conference;New Zealand;Q664;Christchurch;Q79990;;2019-07-03T00:00:00.000000;2019-07-05T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy - 19th Australasian Conference, ACISP 2014, Wollongong, NSW, Australia, July 7-9, 2014;Information Security and Privacy - 19th Australasian Conference;Australia;Q408;Wollongong;Q187861;;2014-07-07T00:00:00.000000;2014-07-09T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy - 20th Australasian Conference, ACISP 2015, Brisbane, QLD, Australia, June 29 - July 1, 2015;Information Security and Privacy - 20th Australasian Conference;Australia;Q408;Brisbane;Q34932;;2015-06-29T00:00:00.000000;2015-07-01T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy, 11th Australasian Conference, ACISP 2006, Melbourne, Australia, July 3-5, 2006;Information Security and Privacy, 11th Australasian Conference;Australia;Q408;Melbourne;Q3141;;2006-07-03T00:00:00.000000;2006-07-05T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy, 10th Australasian Conference, ACISP 2005, Brisbane, Australia, July 4-6, 2005;Information Security and Privacy, 10th Australasian Conference;Australia;Q408;Brisbane;Q34932;;2005-07-04T00:00:00.000000;2005-07-06T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy - 18th Australasian Conference, ACISP 2013, Brisbane, Australia, July 1-3, 2013;Information Security and Privacy - 18th Australasian Conference;Australia;Q408;Brisbane;Q34932;;2013-07-01T00:00:00.000000;2013-07-03T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy - 16th Australasian Conference, ACISP 2011, Melbourne, Australia, July 11-13, 2011;Information Security and Privacy - 16th Australasian Conference;Australia;Q408;Melbourne;Q3141;;2011-07-11T00:00:00.000000;2011-07-13T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy, Third Australasian Conference, ACISP'98, Brisbane, Queensland, Australia, July 1998;Information Security and Privacy, Third Australasian Conference;Australia;Q408;Brisbane;Q34932;;;;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Data Mining - 17th Australasian Conference, AusDM 2019, Adelaide, SA, Australia, December 2-5, 2019;Data Mining - 17th Australasian Conference;Australia;Q408;Adelaide;Q5112;data mining;2019-12-02T00:00:00.000000;2019-12-05T00:00:00.000000;Australasian Data Mining Conference;AusDM;258;conf/ausdm
Information Security and Privacy, 8th Australasian Conference, ACISP 2003, Wollongong, Australia, July 9-11, 2003;Information Security and Privacy, 8th Australasian Conference;Australia;Q408;Wollongong;Q187861;;2003-07-09T00:00:00.000000;2003-07-11T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Information Security and Privacy, 7th Australian Conference, ACISP 2002, Melbourne, Australia, July 3-5, 2002;Information Security and Privacy, 7th Australian Conference;Australia;Q408;Melbourne;Q3141;;2002-07-03T00:00:00.000000;2002-07-05T00:00:00.000000;Australasian Conference on Information Security and Privacy;ACISP;32;conf/acisp
Databases Theory and Applications - 28th Australasian Database Conference, ADC 2017, Brisbane, QLD, Australia, September 25-28, 2017;Databases Theory and Applications - 28th Australasian Database Conference;Australia;Q408;Brisbane;Q34932;;2017-09-25T00:00:00.000000;2017-09-28T00:00:00.000000;Australasian Database Conference;ADC;55;conf/adc
Data Mining - 15th Australasian Conference, AusDM 2017, Melbourne, VIC, Australia, August 19-20, 2017;Data Mining - 15th Australasian Conference;Australia;Q408;Melbourne;Q3141;data mining;2017-08-19T00:00:00.000000;2017-08-20T00:00:00.000000;Australasian Data Mining Conference;AusDM;258;conf/ausdm
Database Technologies 2004, Fifteenth Australasian Database Conference, ADC 2004, Dunedin, New Zealand, 18-22 January 2004;Database Technologies 2004, Fifteenth Australasian Database Conference;New Zealand;Q664;Dunedin;Q133073;;2004-01-18T00:00:00.000000;2004-01-22T00:00:00.000000;Australasian Database Conference;ADC;55;conf/adc
5th Australasian Database Conference, ADC '94, Christchurch, New Zealand, January 17-18, 1994;5th Australasian Database Conference;New Zealand;Q664;Christchurch;Q79990;;1994-01-17T00:00:00.000000;1994-01-18T00:00:00.000000;Australasian Database Conference;ADC;55;conf/adc
User Interfaces 2003, Fourth Australasian User Interface Conference (AUIC2003), Adelaide, South Australia, February 2003;User Interfaces 2003, Fourth Australasian User Interface Conference (AUIC2003);Australia;Q408;Adelaide;Q5112;;;;Australasian User Interface Conference;AUIC;256;conf/auic
Australasian Database Conference, ADC 2000, Canberra, Australia, January 31 - February 3, 2000;11th Australasian Database Conference;Australia;Q408;Canberra;Q3114;;2000-01-31T00:00:00.000000;2000-02-03T00:00:00.000000;Australasian Database Conference;ADC;55;conf/adc
Database Systems 99, 10th Australasian Database Conference, ADC '99, Auckland, New Zealand, 18-21 January 1999;Database Systems 99, 10th Australasian Database Conference;New Zealand;Q664;Auckland;Q37100;;1999-01-18T00:00:00.000000;1999-01-21T00:00:00.000000;Australasian Database Conference;ADC;55;conf/adc
Progress in Artificial Life, Third Australian Conference, ACAL 2007, Gold Coast, Australia, December 4-6, 2007;Progress in Artificial Life, Third Australian Conference;Australia;Q408;Gold Coast;Q140075;artificial life;2007-12-04T00:00:00.000000;2007-12-06T00:00:00.000000;Australian Conference on Artificial Life;ACAL;19;conf/acal
AI 2008: Advances in Artificial Intelligence, 21st Australasian Joint Conference on Artificial Intelligence, Auckland, New Zealand, December 1-5, 2008;AI 2008: Advances in Artificial Intelligence, 21st Australasian Joint Conference on Artificial Intelligence;New Zealand;Q664;Auckland;Q37100;artificial intelligence;2008-12-01T00:00:00.000000;2008-12-05T00:00:00.000000;Australian Joint Conference on Artificial Intelligence;AUS-AI;257;conf/ausai
Artificial Life: Borrowing from Biology, 4th Australian Conference, ACAL 2009, Melbourne, Australia, December 1-4, 2009;Artificial Life: Borrowing from Biology, 4th Australian Conference;Australia;Q408;Melbourne;Q3141;artificial life;2009-12-01T00:00:00.000000;2009-12-04T00:00:00.000000;Australian Conference on Artificial Life;ACAL;19;conf/acal
AI 2002: Advances in Artificial Intelligence, 15th Australian Joint Conference on Artificial Intelligence, Canberra, Australia, December 2-6, 2002;AI 2002: Advances in Artificial Intelligence, 15th Australian Joint Conference on Artificial Intelligence;Australia;Q408;Canberra;Q3114;artificial intelligence;2002-12-02T00:00:00.000000;2002-12-06T00:00:00.000000;Australian Joint Conference on Artificial Intelligence;AUS-AI;257;conf/ausai
AI '88: 2nd Australian Joint Artificial Intelligence Conference, Adelaide, Australia, November 15-18, 1988;AI '88: 2nd Australian Joint Artificial Intelligence Conference;Australia;Q408;Adelaide;Q5112;artificial intelligence;1988-11-15T00:00:00.000000;1988-11-18T00:00:00.000000;Australian Joint Conference on Artificial Intelligence;AUS-AI;257;conf/ausai
AI 2006: Advances in Artificial Intelligence, 19th Australian Joint Conference on Artificial Intelligence, Hobart, Australia, December 4-8, 2006;AI 2006: Advances in Artificial Intelligence, 19th Australian Joint Conference on Artificial Intelligence;Australia;Q408;Hobart;Q40191;artificial intelligence;2006-12-04T00:00:00.000000;2006-12-08T00:00:00.000000;Australian Joint Conference on Artificial Intelligence;AUS-AI;257;conf/ausai
AI 2005: Advances in Artificial Intelligence, 18th Australian Joint Conference on Artificial Intelligence, Sydney, Australia, December 5-9, 2005;AI 2005: Advances in Artificial Intelligence, 18th Australian Joint Conference on Artificial Intelligence;Australia;Q408;Sydney;Q3130;artificial intelligence;2005-12-05T00:00:00.000000;2005-12-09T00:00:00.000000;Australian Joint Conference on Artificial Intelligence;AUS-AI;257;conf/ausai
Automated Technology for Verification and Analysis - 14th International Symposium, ATVA 2016, Chiba, Japan, October 17-20, 2016;Automated Technology for Verification and Analysis - 14th International Symposium;Japan;Q17;Chiba;Q170616;;2016-10-17T00:00:00.000000;2016-10-20T00:00:00.000000;Automated Technology for Verification and Analysis;ATVA;255;conf/atva
Automated Technology for Verification and Analysis - 12th International Symposium, ATVA 2014, Sydney, NSW, Australia, November 3-7, 2014;Automated Technology for Verification and Analysis - 12th International Symposium;Australia;Q408;Sydney;Q3130;;2014-11-03T00:00:00.000000;2014-11-07T00:00:00.000000;Automated Technology for Verification and Analysis;ATVA;255;conf/atva
Automated Technology for Verification and Analysis - 16th International Symposium, ATVA 2018, Los Angeles, CA, USA, October 7-10, 2018;Automated Technology for Verification and Analysis - 16th International Symposium;United States of America;Q30;Los Angeles;Q65;;2018-10-07T00:00:00.000000;2018-10-10T00:00:00.000000;Automated Technology for Verification and Analysis;ATVA;255;conf/atva
Scalability of Networks and Services, Third International Conference on Autonomous Infrastructure, Management and Security, AIMS 2009, Enschede, The Netherlands, June 30-July 2, 2009;Scalability of Networks and Services, Third International Conference on Autonomous Infrastructure, Management and Security;Netherlands;Q55;Enschede;Q10002;scalability;2009-06-30T00:00:00.000000;2009-07-02T00:00:00.000000;Autonomous Infrastructure, Management and Security;AIMS;112;conf/aims
Automated Technology for Verification and Analysis - 11th International Symposium, ATVA 2013, Hanoi, Vietnam, October 15-18, 2013;Automated Technology for Verification and Analysis - 11th International Symposium;Vietnam;Q881;Hanoi;Q1858;;2013-10-15T00:00:00.000000;2013-10-18T00:00:00.000000;Automated Technology for Verification and Analysis;ATVA;255;conf/atva
Automated Technology for Verification and Analysis, 6th International Symposium, ATVA 2008, Seoul, Korea, October 20-23, 2008;Automated Technology for Verification and Analysis, 6th International Symposium;South Korea;Q884;Seoul;Q8684;;2008-10-20T00:00:00.000000;2008-10-23T00:00:00.000000;Automated Technology for Verification and Analysis;ATVA;255;conf/atva
Autonomous and Intelligent Systems - Second International Conference, AIS 2011, Burnaby, BC, Canada, June 22-24, 2011;Autonomous and Intelligent Systems - Second International Conference;Canada;Q16;Burnaby;Q244025;;2011-06-22T00:00:00.000000;2011-06-24T00:00:00.000000;Autonomous and Intelligent Systems;AIS;123;conf/ais2
Artificial Intelligence - 29th Benelux Conference, BNAIC 2017, Groningen, The Netherlands, November 8-9, 2017;Artificial Intelligence - 29th Benelux Conference;Netherlands;Q55;Groningen;Q749;artificial intelligence;2017-11-08T00:00:00.000000;2017-11-09T00:00:00.000000;Belgium-Netherlands Conference on Artificial Intelligence;BNAIC;316;conf/bnaic
Resilient Networks and Services, Second International Conference on Autonomous Infrastructure, Management and Security, AIMS 2008, Bremen, Germany, July 1-3, 2008;Resilient Networks and Services, Second International Conference on Autonomous Infrastructure, Management and Security;Germany;Q183;Bremen;Q24879;;2008-07-01T00:00:00.000000;2008-07-03T00:00:00.000000;Autonomous Infrastructure, Management and Security;AIMS;112;conf/aims
Inter-Domain Management, First International Conference on Autonomous Infrastructure, Management and Security, AIMS 2007, Oslo, Norway, June 21-22, 2007;Inter-Domain Management, First International Conference on Autonomous Infrastructure, Management and Security;Norway;Q20;Oslo;Q585;;2007-06-21T00:00:00.000000;2007-06-22T00:00:00.000000;Autonomous Infrastructure, Management and Security;AIMS;112;conf/aims
5th Brazilian Conference on Intelligent Systems, BRACIS 2016, Recife, Brazil, October 9-12, 2016;5th Brazilian Conference on Intelligent Systems;Brazil;Q155;Recife;Q48344;;2016-10-09T00:00:00.000000;2016-10-12T00:00:00.000000;Brazilian Conference on Intelligent Systems;BRACIS;;conf/bracis
7th Brazilian Conference on Intelligent Systems, BRACIS 2018, São Paulo, Brazil, October 22-25, 2018;7th Brazilian Conference on Intelligent Systems;Brazil;Q155;São Paulo;Q174;;2018-10-22T00:00:00.000000;2018-10-25T00:00:00.000000;Brazilian Conference on Intelligent Systems;BRACIS;;conf/bracis
10th Brazilian Symposium on Neural Networks (SBRN 2008), Salvador, Bahia, Brazil, October 26-30, 2008;10th Brazilian Symposium on Neural Networks (SBRN 2008);Brazil;Q155;Salvador;Q36947;;2008-10-26T00:00:00.000000;2008-10-30T00:00:00.000000;Brazilian Symposium on Neural Networks;SBRN;;conf/sbrn
Perspectives in Business Informatics Research - 14th International Conference, BIR 2015, Tartu, Estonia, August 26-28, 2015;Perspectives in Business Informatics Research - 14th International Conference;Estonia;Q191;Tartu;Q13972;business informatics;2015-08-26T00:00:00.000000;2015-08-28T00:00:00.000000;Business Informatics Research;BIR;305;conf/bir
